6.782585382468362400e-01
8.648866622329908216e-01
9.419520073291194340e-01
9.641926294735884140e-01
9.803050070102377056e-01
9.900504112037143978e-01
9.945183439563352046e-01
9.973539921384221296e-01
9.988229817646672171e-01
9.996516373792274646e-01
9.999493770079657118e-01
9.999909168867213705e-01
9.999977465977865076e-01
9.999992803299304622e-01
9.999998378228917018e-01
9.999999430257470179e-01
9.999999852055068139e-01
9.999999949402675892e-01
9.999999977328383194e-01
9.999999993378434482e-01
9.999999998061802620e-01
9.999999999044845156e-01
9.999999999645478033e-01
9.999999999843713905e-01
9.999999999914818138e-01
9.999999999977221554e-01
9.999999999990490940e-01
9.999999999995906608e-01
9.999999999998675504e-01
9.999999999999817923e-01
9.999999999999905631e-01
9.999999999999971134e-01
9.999999999999996669e-01
9.999999999999997780e-01
9.999999999999997780e-01
9.999999999999997780e-01
9.999999999999997780e-01
9.999999999999997780e-01
9.999999999999997780e-01
9.999999999999997780e-01
9.999999999999997780e-01
9.999999999999997780e-01
9.999999999999997780e-01
9.999999999999997780e-01
9.999999999999997780e-01
9.999999999999997780e-01
9.999999999999997780e-01
9.999999999999997780e-01
9.999999999999997780e-01
9.999999999999997780e-01
9.999999999999997780e-01
